test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.05,1,10,1,2,0.960189391559536,0.9601927686436047,0.14535215664841722,0.6959652900695801
0.05,1,10,1,3,0.9637298240810854,0.9637305336256308,0.13971703776790978,0.6959652900695801
0.05,1,10,1,4,0.9697091417124962,0.9697101088157565,0.13182793693906736,0.6959652900695801
0.05,1,10,1,5,0.9682825275985866,0.9682852505350302,0.1332153833609569,0.6959652900695801
0.05,1,10,1,6,0.969285813795747,0.9692869777025088,0.13296157916664567,0.6959652900695801
0.05,1,10,1,7,0.9710321470285997,0.9710322082758446,0.13101336310588899,0.6959652900695801
0.05,1,10,1,8,0.9712835027460119,0.9712836728379924,0.13024009006540915,0.6959652900695801
0.05,1,10,1,9,0.9696167451390423,0.9696231353391135,0.1317035462438915,0.6959652900695801
0.05,1,10,1,10,0.96913957756976,0.9691598953071653,0.13395145705953168,0.6959652900695801
0.05,1,11,1,1,0.9513641015190785,0.9514077109414139,0.15209968708563054,0.7516429424285889
