,test_size,epochs,nblayers,fake,r2,evs,mae,time
860,0.7500000000000001,1,2,1,0.5563680300362414,0.5619070010403052,0.4755101566982112,0.5302667617797852
861,0.7500000000000001,2,2,1,0.7734831146099187,0.7734917537705919,0.3322226803323009,0.5828375816345215
862,0.7500000000000001,3,2,1,0.832717776212379,0.8334752390008197,0.270422490165674,0.7524769306182861
863,0.7500000000000001,4,2,1,0.8509947350526837,0.8510631972543575,0.2539950195141038,0.7587258815765381
864,0.7500000000000001,5,2,1,0.8686627667388391,0.8691310534308784,0.2347462412478892,0.7995166778564453
865,0.7500000000000001,6,2,1,0.8692340925015878,0.8694785264672698,0.2362930003765587,0.8609764575958252
866,0.7500000000000001,7,2,1,0.873708051482252,0.873756822969971,0.2310024642034039,0.9677438735961914
867,0.7500000000000001,8,2,1,0.8824617321174868,0.8825250149350418,0.2229199274784596,1.0378859043121338
868,0.7500000000000001,9,2,1,0.8852068116260178,0.8854860101582552,0.2182588693070374,1.381195068359375
869,0.7500000000000001,10,2,1,0.8816116532144762,0.8819231718284508,0.22136420968804,1.212235450744629
870,0.7500000000000001,11,2,1,0.8876245790582705,0.8876871560220756,0.2166307233420409,1.3028476238250732
871,0.7500000000000001,12,2,1,0.8841821471854359,0.8850806809993873,0.2178800099729923,1.420278787612915
872,0.7500000000000001,13,2,1,0.8845580920387239,0.8846124862608098,0.2160173347304531,1.4267358779907229
873,0.7500000000000001,14,2,1,0.888202602177084,0.8884468004933699,0.2131939052876723,1.541248083114624
874,0.7500000000000001,15,2,1,0.8891042855600222,0.8892195067960854,0.2125232275582322,1.5696418285369873
875,0.7500000000000001,16,2,1,0.8902542613072486,0.8904787009292126,0.2151487194795374,1.7117204666137695
876,0.7500000000000001,17,2,1,0.8904957992128629,0.8910898133693702,0.2164297958523045,1.8198626041412356
877,0.7500000000000001,18,2,1,0.8900527833628575,0.8911389856975819,0.2153942843904372,2.0661330223083496
878,0.7500000000000001,19,2,1,0.8878547395151891,0.888519518177864,0.2198169159810346,1.826240062713623
879,0.7500000000000001,20,2,1,0.8909961405939891,0.892209725233905,0.2134596356749337,1.8472778797149656
880,0.7500000000000001,1,3,1,0.5675005672998372,0.5856555712122498,0.4906832104028029,0.5559275150299072
881,0.7500000000000001,2,3,1,0.73716284577707,0.7398377061954737,0.3347696008550303,0.7214958667755127
882,0.7500000000000001,3,3,1,0.8402847513083906,0.8403655774441906,0.2617108307579734,0.7494707107543945
883,0.7500000000000001,4,3,1,0.8436392677780956,0.8436573202793528,0.2588881932351578,0.7427451610565186
884,0.7500000000000001,5,3,1,0.862080224280963,0.8637763948210289,0.2459770178725733,0.8228607177734375
885,0.7500000000000001,6,3,1,0.8695437067881953,0.8696683949589377,0.2379563553513498,1.1922941207885742
886,0.7500000000000001,7,3,1,0.8785164481113522,0.8786013836635357,0.2280202026443949,1.1046221256256104
887,0.7500000000000001,8,3,1,0.8806952962726691,0.880736642118741,0.2272858722412267,1.0584139823913574
888,0.7500000000000001,9,3,1,0.8798132553356256,0.8800103820657802,0.2212376242102511,1.1680171489715576
889,0.7500000000000001,10,3,1,0.8791764889021767,0.8805959104559182,0.2226688337789669,1.2113585472106934
890,0.7500000000000001,11,3,1,0.8843218406280009,0.8843304974527408,0.2200804817870384,1.4125311374664309
891,0.7500000000000001,12,3,1,0.8876725202200568,0.8880433347347587,0.2181753552331187,1.4256932735443115
892,0.7500000000000001,13,3,1,0.8873619041735399,0.8884114280997238,0.2202019571042899,1.413520097732544
893,0.7500000000000001,14,3,1,0.8846407045998985,0.8909593026130334,0.2279773095340093,1.7771477699279783
894,0.7500000000000001,15,3,1,0.8943356758457088,0.8946848170577629,0.2088482233960432,1.5999343395233154
895,0.7500000000000001,16,3,1,0.8905665725951559,0.890637574065706,0.21325876296356,1.7472302913665771
896,0.7500000000000001,17,3,1,0.8916382911517042,0.8916417245817749,0.2116764016702834,1.8089442253112795
897,0.7500000000000001,18,3,1,0.8920396395759237,0.8934341456704485,0.2102782907275062,1.7952122688293457
898,0.7500000000000001,19,3,1,0.8952781309160454,0.8953596250791013,0.2077782551472076,1.852792501449585
899,0.7500000000000001,20,3,1,0.8928687197305105,0.892981801123116,0.2131471846742736,1.9428608417510984
900,0.8,1,1,1,0.5962776037260593,0.5971833903405205,0.4647584811587634,0.4555768966674804
901,0.8,2,1,1,0.753419855472443,0.7537161817045156,0.3428369363738255,0.5256924629211426
902,0.8,3,1,1,0.8085862447689501,0.8085871272151248,0.3001613610786001,0.6085398197174072
903,0.8,4,1,1,0.8439985091502606,0.8440263277467508,0.2611844536089686,0.933429718017578
904,0.8,5,1,1,0.8337907491328724,0.8338988564315403,0.2729313454226966,0.7826790809631348
905,0.8,6,1,1,0.854713703043564,0.8547533832625369,0.2488801225876189,0.8333501815795898
906,0.8,7,1,1,0.871156049869641,0.8712360316305163,0.2333144503690306,0.9088780879974364
907,0.8,8,1,1,0.8775847604307073,0.8776249546856946,0.2258035933291117,0.9492616653442384
908,0.8,9,1,1,0.8670792924408,0.8670855340115642,0.2365154413179974,1.0235671997070312
909,0.8,10,1,1,0.8756098832267534,0.8758219786267993,0.2306495801366923,1.0820002555847168
910,0.8,11,1,1,0.8810491846731366,0.8815964542085022,0.2272728439285712,1.1646080017089844
911,0.8,12,1,1,0.8801967088331243,0.880231800121351,0.2256649830808222,1.2821986675262451
912,0.8,13,1,1,0.8825381563243753,0.8826879422547242,0.2249803969064203,1.5001728534698486
913,0.8,14,1,1,0.8801294738704165,0.8802260007161264,0.226384694684172,1.3571796417236328
914,0.8,15,1,1,0.8795113917728759,0.8803224015186935,0.2215265483280668,1.4594213962554932
915,0.8,16,1,1,0.8831893882819156,0.8831894218245209,0.2213409739941389,1.4959568977355957
916,0.8,17,1,1,0.8836021869305385,0.883735379398534,0.2222563299933804,1.6580979824066162
917,0.8,18,1,1,0.8831901437139258,0.8835547859057806,0.2232634401104096,1.692883014678955
918,0.8,19,1,1,0.886656929937515,0.8875384267034254,0.2207647107127887,1.750314474105835
919,0.8,20,1,1,0.8889171779630493,0.8889632718806609,0.2167678236075582,1.8108501434326167
920,0.8,1,2,1,0.5435735822853351,0.544192030633167,0.5020838489012704,0.5040996074676514
921,0.8,2,2,1,0.7499263743994693,0.750024631335211,0.3443056097756994,0.583519458770752
922,0.8,3,2,1,0.796158305840035,0.7963667867723694,0.309161264886051,0.8527052402496338
923,0.8,4,2,1,0.839783568520249,0.8403567271904634,0.2663804057108047,0.7103674411773682
924,0.8,5,2,1,0.86064751105959,0.8646478929962085,0.2537590595673766,0.7738063335418701
925,0.8,6,2,1,0.8729155030573833,0.873008438805078,0.2292434856339124,0.8722255229949951
926,0.8,7,2,1,0.8704701737999128,0.8707179543426905,0.2372038479909003,0.920579433441162
927,0.8,8,2,1,0.8794395264133584,0.8798330575393258,0.2247338874582015,0.9676668643951416
928,0.8,9,2,1,0.8774809521180341,0.8775347756240057,0.2287076572917873,1.071101427078247
929,0.8,10,2,1,0.8791845497028812,0.8800733449416912,0.2248402946383494,1.164156436920166
930,0.8,11,2,1,0.8841508242547106,0.8842084364968323,0.2196398120858399,1.3346102237701416
931,0.8,12,2,1,0.8846257153697257,0.8846918623523689,0.2203090186465155,1.4324572086334229
932,0.8,13,2,1,0.8840334823796645,0.8841480495577195,0.2217020005240075,1.6481101512908936
933,0.8,14,2,1,0.8857250112880629,0.8870971774815494,0.2183802912321986,1.5256776809692385
934,0.8,15,2,1,0.8853578300342906,0.8853698110749874,0.2190394462221502,1.5160622596740725
935,0.8,16,2,1,0.8874662071041544,0.8881029154893643,0.2180705637740585,1.5730180740356443
936,0.8,17,2,1,0.8892040317269662,0.8899296850237783,0.2156181183215398,1.6408720016479492
937,0.8,18,2,1,0.890590683675933,0.8916273398297344,0.2151593504162648,1.6925835609436035
938,0.8,19,2,1,0.8887493784279556,0.88893063605032,0.2140645201346369,1.774040460586548
939,0.8,20,2,1,0.8891836356112712,0.8895812834036221,0.2141847127892665,1.8197100162506104
940,0.8,1,3,1,0.4027901766534625,0.4224013050894312,0.5979721978659815,0.5624485015869141
941,0.8,2,3,1,0.7422112097645643,0.7427727444502923,0.3369374743614564,0.8192975521087646
942,0.8,3,3,1,0.7260792661980005,0.7272703042599903,0.347833821290169,0.7044460773468018
943,0.8,4,3,1,0.8525236890155532,0.8561643633518438,0.2615994703426171,0.7441115379333496
944,0.8,5,3,1,0.8427340322461425,0.8430756509092006,0.2596083998498663,0.8253927230834961
945,0.8,6,3,1,0.8697548232734288,0.8697834305263952,0.2369753535264837,0.940453290939331
946,0.8,7,3,1,0.866870237233469,0.8669060913225748,0.2412854879611711,1.003206729888916
947,0.8,8,3,1,0.8756075355945787,0.8761117572060728,0.2304130051642249,1.0481610298156738
948,0.8,9,3,1,0.8776831564441131,0.8778164425491326,0.2255719239344314,1.1098918914794922
949,0.8,10,3,1,0.8789481376018906,0.8803781898044215,0.2300171460870991,1.1526477336883545
950,0.8,11,3,1,0.8810166833673655,0.8810284032111917,0.2202313033871448,1.4993529319763184
951,0.8,12,3,1,0.8852467126602651,0.8854161067241128,0.219709017941547,1.4348657131195068
952,0.8,13,3,1,0.8858093593037117,0.8861891164316511,0.2203273200101008,1.4088070392608645
953,0.8,14,3,1,0.8853203235583481,0.8861637257350917,0.2166365340510744,1.4809246063232422
954,0.8,15,3,1,0.88657952356177,0.8867711210952148,0.2159941299865622,1.670414686203003
955,0.8,16,3,1,0.8897524259224343,0.8897794504619249,0.2135081558161227,1.6853415966033936
956,0.8,17,3,1,0.8882055470831155,0.8889168650272125,0.2148370065845558,1.7463152408599854
957,0.8,18,3,1,0.8880795359900759,0.8883230082005893,0.2142593023935299,1.8427932262420652
958,0.8,19,3,1,0.8847086201376576,0.8876697843779514,0.2170265952397579,1.948995590209961
959,0.8,20,3,1,0.8888795819967911,0.8899127435514058,0.2146425391702364,2.1475460529327397
960,0.8500000000000001,1,1,1,0.3744059511312199,0.3781262515402381,0.6252969721518656,0.449345588684082
961,0.8500000000000001,2,1,1,0.7161374330513004,0.716780330964214,0.3817348510070281,0.5802958011627197
962,0.8500000000000001,3,1,1,0.6757027638976107,0.6757395508390992,0.4117088497150272,0.732003927230835
963,0.8500000000000001,4,1,1,0.7971615386520482,0.7996966153673795,0.3143826464034374,0.6652975082397461
964,0.8500000000000001,5,1,1,0.805736806606796,0.8057377532955252,0.2933850493459364,0.7387828826904297
965,0.8500000000000001,6,1,1,0.8370617283026657,0.8370831959223397,0.2681104071510328,0.7951185703277588
966,0.8500000000000001,7,1,1,0.8649826615403114,0.8649843350661122,0.2418537831316085,0.8598411083221436
967,0.8500000000000001,8,1,1,0.861280784020212,0.8612909549986217,0.2412467883238858,0.937199592590332
968,0.8500000000000001,9,1,1,0.8599520958837156,0.8600002672153366,0.2460744140672513,1.082669973373413
969,0.8500000000000001,10,1,1,0.8662140523879951,0.8662642129816918,0.2399364463932692,1.3698201179504397
970,0.8500000000000001,11,1,1,0.8769550363600537,0.8776494110771974,0.2271563463041746,1.1353583335876465
971,0.8500000000000001,12,1,1,0.8789239032686904,0.8794579745881556,0.2305198239520142,1.2015926837921145
972,0.8500000000000001,13,1,1,0.8753821565598234,0.8790176375012042,0.2378399260408341,1.4879913330078125
973,0.8500000000000001,14,1,1,0.8782634859966854,0.8782779495604288,0.2294431054742745,1.3166732788085938
974,0.8500000000000001,15,1,1,0.8806064296390794,0.8807089858050583,0.2250924297563886,1.4035236835479736
975,0.8500000000000001,16,1,1,0.8799839499691692,0.8799984900347868,0.2253497019099972,1.5631051063537598
976,0.8500000000000001,17,1,1,0.8749945397933773,0.8749975351175245,0.2291760350905322,1.5584712028503418
977,0.8500000000000001,18,1,1,0.8786962303717047,0.8787401324246262,0.2253199918292642,1.623560667037964
978,0.8500000000000001,19,1,1,0.8853148697042466,0.8857275618657812,0.2212097117138282,1.6227071285247805
979,0.8500000000000001,20,1,1,0.8833938732725042,0.8836625055934473,0.2255812833329996,1.7099745273590088
980,0.8500000000000001,1,2,1,0.186417777569298,0.1880504864511599,0.6825130536595672,0.4882564544677734
981,0.8500000000000001,2,2,1,0.4303447578614707,0.4873138789753202,0.5281276954099939,0.5671885013580322
982,0.8500000000000001,3,2,1,0.7907522209671163,0.7912884013344009,0.3134738567143111,0.6313929557800293
983,0.8500000000000001,4,2,1,0.8188551739401503,0.8189165857185992,0.278251328679144,0.6974282264709473
984,0.8500000000000001,5,2,1,0.8356025849820965,0.8356060755697776,0.2695612894347823,0.769578218460083
985,0.8500000000000001,6,2,1,0.8329615278142398,0.8330788178306227,0.2769923423543803,0.8214664459228516
986,0.8500000000000001,7,2,1,0.8629186524428643,0.8634407753561061,0.2465964540496109,0.8966097831726074
987,0.8500000000000001,8,2,1,0.8654969799282158,0.8662019633637176,0.2412589874392204,0.975456476211548
988,0.8500000000000001,9,2,1,0.8674286994289225,0.8680715697012213,0.2401052326759954,1.0724961757659912
989,0.8500000000000001,10,2,1,0.8718984754798136,0.8719147276735318,0.2333885708854094,1.3209819793701172
990,0.8500000000000001,11,2,1,0.8779044793700963,0.8779285291134769,0.2262283932421513,1.1822566986083984
991,0.8500000000000001,12,2,1,0.878422296784109,0.8797985258702335,0.2315655692618669,1.2397806644439695
992,0.8500000000000001,13,2,1,0.8797171812120856,0.8801649814018188,0.2302487102791381,1.3941092491149902
993,0.8500000000000001,14,2,1,0.8790931159797721,0.8791064457611721,0.2245786473351421,1.5481860637664795
994,0.8500000000000001,15,2,1,0.880659773346881,0.881362280779739,0.2233711341883631,1.5330281257629397
995,0.8500000000000001,16,2,1,0.8791296610541625,0.879162729852639,0.2276983332476614,1.515423059463501
996,0.8500000000000001,17,2,1,0.8865751890114016,0.8870353648452058,0.2166414614012932,1.606679916381836
997,0.8500000000000001,18,2,1,0.889068231371639,0.8890683428785141,0.2148428575244932,1.7137138843536377
998,0.8500000000000001,19,2,1,0.8869191088169656,0.8880584533713054,0.2193650503228214,2.191060781478882
999,0.8500000000000001,20,2,1,0.8885043307297675,0.8886318877786712,0.2156512105927109,1.892210960388184
1000,0.8500000000000001,1,3,1,0.1896868914873601,0.1942610888901249,0.7012903582080032,0.5912787914276123
1001,0.8500000000000001,2,3,1,0.65385738714051,0.6540014780984509,0.4272911382454959,0.6463136672973633
1002,0.8500000000000001,3,3,1,0.7228338773987892,0.7251226306749795,0.3828431146359476,0.7506656646728516
1003,0.8500000000000001,4,3,1,0.8222316209589224,0.8232657667811643,0.2843663557028965,0.7816433906555176
1004,0.8500000000000001,5,3,1,0.847093034461872,0.8474606623655176,0.2585240877927586,0.853670597076416
1005,0.8500000000000001,6,3,1,0.8583139501014571,0.85918394366543,0.2503650543950517,0.8887138366699219
1006,0.8500000000000001,7,3,1,0.860800563313767,0.8619364166615961,0.2430379050018455,1.3297834396362305
1007,0.8500000000000001,8,3,1,0.8663500928602388,0.8674625994033642,0.2446319921970226,1.2239456176757812
1008,0.8500000000000001,9,3,1,0.8745698798846475,0.876076778262035,0.2357612271175964,1.3503682613372805
1009,0.8500000000000001,10,3,1,0.8684085254118477,0.8706313021640457,0.2317574351480114,1.3582286834716797
1010,0.8500000000000001,11,3,1,0.8784909089252878,0.8795514351211521,0.2289536300391536,1.584644794464111
1011,0.8500000000000001,12,3,1,0.8844490563180976,0.8845420128844135,0.2211037206256613,1.5731399059295654
1012,0.8500000000000001,13,3,1,0.8838845201474678,0.88430425622661,0.2246098973478097,1.6574156284332275
1013,0.8500000000000001,14,3,1,0.8816307673837994,0.8819795559192851,0.2265788127752191,1.6391663551330566
1014,0.8500000000000001,15,3,1,0.8845853090856219,0.8847111656405535,0.220866502718742,1.7497684955596924
1015,0.8500000000000001,16,3,1,0.8870970494129756,0.887167948094432,0.2203285744617684,2.01413631439209
1016,0.8500000000000001,17,3,1,0.884659321820824,0.8862582614957227,0.2243230543734878,1.769240379333496
1017,0.8500000000000001,18,3,1,0.8856333187835796,0.8857136244962847,0.2247726694540949,2.1960225105285645
1018,0.8500000000000001,19,3,1,0.8890747956381739,0.8894914608449167,0.2171962374331524,1.830377578735352
1019,0.8500000000000001,20,3,1,0.8904301685232464,0.8907070016742766,0.2169018045164568,1.8514492511749268
1020,0.9000000000000001,1,1,1,0.1518270831671558,0.1548313828693153,0.7085748731464357,0.4634823799133301
1021,0.9000000000000001,2,1,1,0.5521556862875887,0.5545191981069834,0.488188066191023,0.5374610424041748
1022,0.9000000000000001,3,1,1,0.6542511679977695,0.6557721138009385,0.4154836843198597,0.5942199230194092
1023,0.9000000000000001,4,1,1,0.7122571529048072,0.7122692303093583,0.3791873747421759,0.6825695037841797
1024,0.9000000000000001,5,1,1,0.7872867132681044,0.7873341791537984,0.3106901675769154,0.8475685119628906
1025,0.9000000000000001,6,1,1,0.7874817801560747,0.7874942323122278,0.3119697170163438,0.7898073196411133
1026,0.9000000000000001,7,1,1,0.8192482809964854,0.8192488843054859,0.2878312320512309,0.8432371616363525
1027,0.9000000000000001,8,1,1,0.8424621157981207,0.8431593445516448,0.2617581451950411,0.9312820434570312
1028,0.9000000000000001,9,1,1,0.8462624743902216,0.8462736169058409,0.2594787235505739,0.9680464267730712
1029,0.9000000000000001,10,1,1,0.8495088821280814,0.8495417235383387,0.2580577481057285,1.0356547832489014
1030,0.9000000000000001,11,1,1,0.8638474230872686,0.8638609901032602,0.2446712966558896,1.089426040649414
1031,0.9000000000000001,12,1,1,0.8637667901053635,0.8638311861918612,0.242470194358883,1.1614444255828855
1032,0.9000000000000001,13,1,1,0.8636230080251124,0.8636245937402276,0.247774788417435,1.209362268447876
1033,0.9000000000000001,14,1,1,0.8650805572114728,0.8651029332119573,0.2432088563389818,1.2618627548217771
1034,0.9000000000000001,15,1,1,0.8736538239359097,0.8737945516710323,0.2363319816231248,1.3443238735198977
1035,0.9000000000000001,16,1,1,0.8754432584362927,0.8755274769988117,0.2377812956603773,1.6524522304534912
1036,0.9000000000000001,17,1,1,0.8774539785552442,0.8776972162274828,0.2318710766515335,1.5000262260437012
1037,0.9000000000000001,18,1,1,0.8743866759697437,0.8755892970767678,0.2390846617490563,1.557617425918579
1038,0.9000000000000001,19,1,1,0.8742644082359712,0.8742784966685997,0.2335826243283981,1.6114976406097412
1039,0.9000000000000001,20,1,1,0.8821867026678019,0.8822098823994722,0.227362355206474,1.6604316234588623
1040,0.9000000000000001,1,2,1,0.0382280535350333,0.0752318961834128,0.7696633419772639,0.482692003250122
1041,0.9000000000000001,2,2,1,0.5613378710682644,0.5620170522743294,0.503262317070168,0.5562684535980225
1042,0.9000000000000001,3,2,1,0.675982683867262,0.677056724383326,0.4028836441326311,0.627446174621582
1043,0.9000000000000001,4,2,1,0.6860743527635431,0.6888337643909908,0.3838856794307282,0.7103352546691895
1044,0.9000000000000001,5,2,1,0.7265584055828742,0.7265695834780415,0.3801412015775424,0.7615060806274414
1045,0.9000000000000001,6,2,1,0.7999395924444862,0.8010155993223282,0.2949817536493542,1.0909802913665771
1046,0.9000000000000001,7,2,1,0.8222152310530495,0.8223909358928909,0.2895833136544716,0.8891103267669678
1047,0.9000000000000001,8,2,1,0.8508632506634719,0.8512505337015773,0.2615590509124457,0.9272465705871582
1048,0.9000000000000001,9,2,1,0.8486529657603252,0.848661302454361,0.2606586742921005,1.0004873275756836
1049,0.9000000000000001,10,2,1,0.852027041109469,0.8524445111017148,0.2565479282161889,1.1040899753570557
1050,0.9000000000000001,11,2,1,0.8693780155949786,0.8695350989211715,0.2416001098388952,1.1367316246032717
1051,0.9000000000000001,12,2,1,0.8762522704796558,0.8764712709902758,0.2344482148609648,1.2383854389190674
1052,0.9000000000000001,13,2,1,0.8712875452595861,0.8715534832790768,0.2371751884318246,1.3337838649749756
1053,0.9000000000000001,14,2,1,0.8776872524066074,0.877914111575812,0.2313636796477148,1.4381475448608398
1054,0.9000000000000001,15,2,1,0.8702831833394238,0.8717880389571023,0.2368606128344834,1.657280206680298
1055,0.9000000000000001,16,2,1,0.8823577797678788,0.8824274202469703,0.2279374754387081,1.504356861114502
1056,0.9000000000000001,17,2,1,0.8868239340120437,0.8869869325543812,0.2223600572695849,1.5464982986450195
1057,0.9000000000000001,18,2,1,0.8799993994485349,0.8802706074279548,0.2271889269065806,1.6114554405212402
1058,0.9000000000000001,19,2,1,0.8816038806406052,0.8817032820869986,0.2260094157423566,1.6846024990081787
1059,0.9000000000000001,20,2,1,0.8808168556502933,0.883299885348917,0.2266745932537563,1.7149410247802734
1060,0.9000000000000001,1,3,1,0.2694307978648581,0.32056028773344,0.6183266209312853,0.5308804512023926
1061,0.9000000000000001,2,3,1,0.3855921329864937,0.4187285658195557,0.5612970119079899,0.5934791564941406
1062,0.9000000000000001,3,3,1,0.6689377722762402,0.6721957166296237,0.4015674468078111,0.675727367401123
1063,0.9000000000000001,4,3,1,0.6536089133049148,0.664879673675397,0.3992725057923372,0.970738410949707
1064,0.9000000000000001,5,3,1,0.8163848006404884,0.8166907566045665,0.2934579925172705,0.8286440372467041
1065,0.9000000000000001,6,3,1,0.7471839381101728,0.7479421280814409,0.3608268515299315,0.8735544681549072
1066,0.9000000000000001,7,3,1,0.8081693741048992,0.8093096298192924,0.2942998992389859,0.9334654808044434
1067,0.9000000000000001,8,3,1,0.8382613890217175,0.8391817421927568,0.2774660408718745,1.006570816040039
1068,0.9000000000000001,9,3,1,0.8462665223872108,0.8465993568007111,0.2590965122465936,1.0706236362457275
1069,0.9000000000000001,10,3,1,0.8496054898782452,0.8504500677035376,0.2607049763331806,1.1146481037139893
1070,0.9000000000000001,11,3,1,0.8712856978648981,0.8714996527169585,0.2420694605527568,1.1922235488891602
1071,0.9000000000000001,12,3,1,0.8734162976306059,0.8734700548506706,0.2367094555062409,1.3606345653533936
1072,0.9000000000000001,13,3,1,0.8753334651771891,0.8754840646806059,0.2328090993620399,1.6382100582122805
1073,0.9000000000000001,14,3,1,0.874460506019864,0.8766898599364674,0.2322579743138957,1.438190460205078
1074,0.9000000000000001,15,3,1,0.8740162381086464,0.874071161650721,0.2323367127215823,1.509758472442627
1075,0.9000000000000001,16,3,1,0.8790343558819923,0.8792833487966981,0.2293330655834162,1.5574910640716553
1076,0.9000000000000001,17,3,1,0.8818513219247671,0.881969059117791,0.2282701043036832,1.7785778045654297
1077,0.9000000000000001,18,3,1,0.8821375840807238,0.8828090116634316,0.2230335765299144,1.7565319538116455
1078,0.9000000000000001,19,3,1,0.8803353366759258,0.8807051618101267,0.2300347576199922,1.7899422645568848
1079,0.9000000000000001,20,3,1,0.87922978995513,0.8795960231304656,0.229934384239216,1.887283563613892
1080,0.95,1,1,1,0.1153573127863155,0.1248797994091852,0.7166596937307925,0.4968266487121582
1081,0.95,2,1,1,0.282356483330596,0.2883842649326834,0.6544580202846152,0.8345632553100586
1082,0.95,3,1,1,0.4880732114596365,0.4881141791562434,0.5364385931405901,0.645641565322876
1083,0.95,4,1,1,0.6205561676090992,0.6207990573770328,0.4617643722394374,0.6869993209838867
1084,0.95,5,1,1,0.6045328816184901,0.604566068887692,0.4590287380835373,0.7816975116729736
1085,0.95,6,1,1,0.6719075437569827,0.672717794899583,0.4077990523799195,0.9210047721862792
1086,0.95,7,1,1,0.7212098917672838,0.7215604371987487,0.3811161532422578,0.9180917739868164
1087,0.95,8,1,1,0.7765662106344565,0.7768927000898431,0.3286080829585069,1.015817403793335
1088,0.95,9,1,1,0.7212869665934436,0.721323470533559,0.3683692397409788,0.975959300994873
1089,0.95,10,1,1,0.7500009672634015,0.7511606513758695,0.3412485382154049,1.0210983753204346
1090,0.95,11,1,1,0.7423049069190202,0.7425804135819418,0.3547325296765265,1.1119983196258545
1091,0.95,12,1,1,0.8001815547877655,0.8001868290263691,0.3046327599784186,1.136449098587036
1092,0.95,13,1,1,0.8203970486594117,0.8211267695042659,0.2865813232953121,1.2761836051940918
1093,0.95,14,1,1,0.7924930053525514,0.7926369034786926,0.313355385939867,1.3317923545837402
1094,0.95,15,1,1,0.8143422818634224,0.8147537048940298,0.2910500010479241,1.3617703914642334
1095,0.95,16,1,1,0.8093010121980585,0.8114975806745324,0.2978050890697741,1.4184138774871826
1096,0.95,17,1,1,0.8226939293204346,0.8227662366094457,0.2842127424666412,1.5179576873779297
1097,0.95,18,1,1,0.8495379696499141,0.8495935291569281,0.2582684139860139,1.5519204139709473
1098,0.95,19,1,1,0.8470957240587893,0.847100660991074,0.2666019976906937,1.607229232788086
1099,0.95,20,1,1,0.8430510391741708,0.8430851148475789,0.263155658439666,1.7924752235412598
1100,0.95,1,2,1,0.0830859433401013,0.0841745482490666,0.7448257609534631,0.4962935447692871
1101,0.95,2,2,1,0.2782442876741174,0.2802047942098701,0.6385332111787995,0.5649287700653076
1102,0.95,3,2,1,0.4229302380126969,0.422958835038843,0.5625566933865228,0.6837069988250732
1103,0.95,4,2,1,0.5516123159349396,0.5516161243767992,0.4990111693792459,0.7161874771118164
1104,0.95,5,2,1,0.6817102883908419,0.682334172197222,0.4114436730209545,0.7651255130767822
1105,0.95,6,2,1,0.4782766617460877,0.4894704782973805,0.5187316547879015,0.8327047824859619
1106,0.95,7,2,1,0.7039228150048162,0.7052252350290329,0.3750419841768792,0.8970472812652588
1107,0.95,8,2,1,0.6530270793325481,0.6618368132063681,0.4052040128014624,0.95586895942688
1108,0.95,9,2,1,0.7407571482582407,0.7429478709326494,0.3548559299328464,1.0247840881347656
1109,0.95,10,2,1,0.7662692275853001,0.7665361374688817,0.337563771768998,1.08624267578125
1110,0.95,11,2,1,0.7933077629092995,0.7935832750513812,0.3068020750468735,1.136760711669922
1111,0.95,12,2,1,0.8072691373591673,0.8072696900842344,0.2973142185887287,1.4829835891723633
1112,0.95,13,2,1,0.8219093382917226,0.8219093955902532,0.2899753066304906,1.333376169204712
1113,0.95,14,2,1,0.8425404522747275,0.842541597560607,0.2701619414479516,1.4644763469696045
1114,0.95,15,2,1,0.840071855028357,0.8400791069571407,0.2707933903251607,1.406344652175903
1115,0.95,16,2,1,0.83005026385299,0.8300831225070339,0.2791538179583027,1.520531177520752
1116,0.95,17,2,1,0.8504413158886168,0.8505254758296874,0.2604233786618807,1.5950918197631836
1117,0.95,18,2,1,0.8525792966612618,0.8529622553950931,0.2586619515785263,1.6650962829589844
1118,0.95,19,2,1,0.863211856515829,0.8632278275891858,0.2511268459619918,1.803825855255127
1119,0.95,20,2,1,0.8615317487454883,0.8621085832426616,0.2532591277743573,1.82611346244812
1120,0.95,1,3,1,0.2374613458402359,0.2377407348670014,0.6748725506032107,0.7650506496429443
1121,0.95,2,3,1,0.3308408285559717,0.3674638792432254,0.6075610877681556,0.6255426406860352
1122,0.95,3,3,1,0.1958828232469561,0.2425659537392729,0.7028077227208899,0.6728096008300781
1123,0.95,4,3,1,0.4149641349136308,0.4863893031878105,0.5435785951743461,0.7240755558013916
1124,0.95,5,3,1,0.5418728435535962,0.5628537436684742,0.507672031944393,0.8024065494537354
1125,0.95,6,3,1,0.698438634315458,0.6984913127690586,0.3905447744845357,0.8781402111053467
1126,0.95,7,3,1,0.7564361216470306,0.7575278848156137,0.360951218412841,0.959836483001709
1127,0.95,8,3,1,0.6847188989777604,0.6866707969530774,0.3969681876659937,0.99613618850708
1128,0.95,9,3,1,0.4838561670562559,0.5950324276378663,0.5366443052246873,1.098668336868286
1129,0.95,10,3,1,0.7754882238638895,0.7759020206149011,0.3306464300707253,1.595100164413452
1130,0.95,11,3,1,0.8194798385466598,0.8197920269870174,0.2858699002627802,1.1824803352355957
1131,0.95,12,3,1,0.8249047631684412,0.8253418231945847,0.2810304387475562,1.277212381362915
1132,0.95,13,3,1,0.8313770685681092,0.8335120918043628,0.2771021932651343,1.3599750995635986
1133,0.95,14,3,1,0.7987015555854234,0.803781509678815,0.3156837672586993,1.590500831604004
