test_size,epochs,fake,r2,evs,mae,mse,time
0.6000000000000001,26,1,-0.12220891046951898,-0.12066609606175827,0.5597936665977049,1.1160632088285694,2.2771499156951904
0.6000000000000001,31,1,0.3822540907463611,0.38282652407300255,0.5427728006636118,0.6143628653187966,2.8783586025238037
0.6000000000000001,36,1,0.39975371341456023,0.4012702071920373,0.5325643614747615,0.5969590781574666,3.028973340988159
0.6000000000000001,41,1,0.40175244570020063,0.4029010944945919,0.5132790390303745,0.5949712917947939,3.3642125129699707
0.6000000000000001,46,1,0.1886839277573129,0.18877692766517984,0.5344307175200729,0.8068729543258774,3.7673356533050537
0.6000000000000001,51,1,0.3323489037750458,0.33384537949296056,0.5294073783345169,0.6639947498892842,4.103379011154175
0.6500000000000001,1,1,0.0737083970513388,0.07392717518866498,0.709581610340665,0.9329103586800888,0.49480104446411133
0.6500000000000001,6,1,0.14294257557252865,0.14363104827350515,0.6448203751767873,0.863181471889452,0.8222811222076416
0.6500000000000001,11,1,0.28855435135758545,0.28867362703992194,0.6057305189505927,0.7165292367366619,1.1728553771972656
0.6500000000000001,16,1,0.26355034682298206,0.26499420245698635,0.6065206510244212,0.7417119057412824,1.5226094722747803
0.6500000000000001,21,1,0.30324146316318046,0.30389265731351733,0.5956798897421675,0.701737179139556,1.909665822982788
0.6500000000000001,26,1,0.30748262876029375,0.308565487098157,0.5949160719230213,0.6974657085725882,2.453866958618164
0.6500000000000001,31,1,0.28611345756728,0.2861189391898815,0.5754098861168001,0.718987571773021,2.623887538909912
0.6500000000000001,36,1,-0.006306457739686078,-0.006292469758462982,0.5619480595196706,1.0134969543538568,3.0092413425445557
0.6500000000000001,41,1,0.3687373350250741,0.3687616079911067,0.5579327216778408,0.6357733108326004,3.369887113571167
0.6500000000000001,46,1,0.36734709859998493,0.3682677932732469,0.5319154918215108,0.6371734811006363,3.7733733654022217
0.6500000000000001,51,1,0.3209838073211334,0.32180768936533166,0.5449569636466467,0.6838680582282453,4.118187189102173
0.7000000000000001,1,1,0.1256070667992023,0.12560903933502587,0.6906456595406231,0.8817425112875312,0.4477837085723877
0.7000000000000001,6,1,0.24057979302218713,0.24093729815309206,0.6321023718130327,0.7658033991330783,0.8264279365539551
0.7000000000000001,11,1,0.23993411370318452,0.24018458340848803,0.6338615337116658,0.7664545056123354,1.188826084136963
0.7000000000000001,16,1,0.29268433636032587,0.2935150180130758,0.5887647873895898,0.7132608989046254,1.76175856590271
0.7000000000000001,21,1,0.25970022504635015,0.26120344410180363,0.5930470710665192,0.7465222531977228,1.944777488708496
0.7000000000000001,26,1,0.34356625812869557,0.3441188616744417,0.5627581124261255,0.661951296807378,2.2601332664489746
0.7000000000000001,31,1,0.3030496403329821,0.3031482001768041,0.5696703031802449,0.702808470930794,2.5913519859313965
0.7000000000000001,36,1,0.37524798222716405,0.3753627725619678,0.5492923780961914,0.630003276749344,2.9219861030578613
0.7000000000000001,41,1,0.31197604475356366,0.312082120535242,0.5511771069651952,0.693807036962475,3.297377824783325
0.7000000000000001,46,1,0.38012346677222075,0.38019126578642215,0.5509187847281254,0.6250868120533574,3.6677322387695312
0.7000000000000001,51,1,0.29623160609010923,0.2976606156441096,0.560802184538949,0.7096838131334676,4.029708623886108
0.7500000000000001,1,1,0.11153459169687407,0.1118052623619209,0.6920123869283107,0.8942971436717376,0.4530937671661377
0.7500000000000001,6,1,0.1807493773907729,0.1808415946098051,0.6587681789375842,0.8246280439325312,0.8114426136016846
0.7500000000000001,11,1,0.2880491297924762,0.28883132577649884,0.6182632163235041,0.7166239942613154,1.3928959369659424
0.7500000000000001,16,1,0.21495544649624565,0.21587250575361205,0.6026002425881356,0.7901974520249784,1.5249900817871094
0.7500000000000001,21,1,-0.0900680200602515,-0.08953188748360263,0.6083340180012168,1.0972230405791923,1.8212943077087402
0.7500000000000001,26,1,0.3059006052387654,0.30597313696822304,0.6008277730964071,0.6986553447756442,2.218090295791626
0.7500000000000001,31,1,0.36438360975462547,0.3644343436406965,0.5566469273402005,0.639788467795296,2.564893960952759
0.7500000000000001,36,1,0.34792090173543544,0.3480533870996677,0.5699078930151773,0.6563592342213992,2.8925039768218994
