,composition,nsites,volume_x,density_x,density_atomic,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,band_gap,cbm,vbm,efermi,universal_anisotropy,homogeneous_poisson,e_total,e_ionic,e_electronic,n,Structure,nbP,nbE,Formula,volume_y,mass,TC,density_y,mean_AtomicNumber,mean_AtomicMass,mean_NumberofNeutrons,mean_NumberofProtons,mean_NumberofElectrons,mean_Period,mean_Group,mean_Radioactive,mean_Metal,mean_AtomicRadius,mean_Electronegativity,mean_FirstIonization,mean_Density,mean_MeltingPoint,mean_BoilingPoint,mean_NumberOfIsotopes,mean_SpecificHeat,mean_NumberofShells,mean_NumberofValence,std_AtomicNumber,std_AtomicMass,std_NumberofNeutrons,std_NumberofProtons,std_NumberofElectrons,std_Period,std_Group,std_Radioactive,std_Metal,std_AtomicRadius,std_Electronegativity,std_FirstIonization,std_Density,std_MeltingPoint,std_BoilingPoint,std_NumberOfIsotopes,std_SpecificHeat,std_NumberofShells,std_NumberofValence,min_AtomicNumber,min_AtomicMass,min_NumberofNeutrons,min_NumberofProtons,min_NumberofElectrons,min_Period,min_Group,min_Radioactive,min_Metal,min_AtomicRadius,min_Electronegativity,min_FirstIonization,min_Density,min_MeltingPoint,min_BoilingPoint,min_NumberOfIsotopes,min_SpecificHeat,min_NumberofShells,min_NumberofValence,max_AtomicNumber,max_AtomicMass,max_NumberofNeutrons,max_NumberofProtons,max_NumberofElectrons,max_Period,max_Group,max_Radioactive,max_Metal,max_AtomicRadius,max_Electronegativity,max_FirstIonization,max_Density,max_MeltingPoint,max_BoilingPoint,max_NumberOfIsotopes,max_SpecificHeat,max_NumberofShells,max_NumberofValence,range_AtomicNumber,range_AtomicMass,range_NumberofNeutrons,range_NumberofProtons,range_NumberofElectrons,range_Period,range_Group,range_Radioactive,range_Metal,range_AtomicRadius,range_Electronegativity,range_FirstIonization,range_Density,range_MeltingPoint,range_BoilingPoint,range_NumberOfIsotopes,range_SpecificHeat,range_NumberofShells,range_NumberofValence
zincblende:Al-N,Al1 N1,2,20.83454669051882,3.2668131674492025,10.41727334525941,-9.58934751,-9.58934751,-1.658923009375,0.020749162499999585,False,,3.3056,9.061,5.7554,5.87272095,1.284,0.243,8.588689600000002,3.9707537199999994,4.617935880000004,2.1489383146102643,zincblende,8,2,AlN,20.971495379853526,163.952956,240.67197827649065,3.2444265660408633,10.0,20.4945,10.5,10.0,10.0,2.5,14.0,0.0,0.5,1.275,2.325,10.25995,1.3506250000000002,498.34499999999997,1434.68,8.0,0.9685,2.5,4.0,4.242640687119285,9.174710485895453,4.949747468305833,4.242640687119285,4.242640687119285,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,0.7424621202458749,1.011162697096763,6.0445608976169645,1.9083044257271953,615.2606813782269,1919.5403524802496,0.0,0.10111626970967631,0.7071067811865476,1.4142135623730951,7.0,14.007,7.0,7.0,7.0,2.0,13.0,0.0,0.0,0.75,1.61,5.9858,0.00125,63.29,77.36,8.0,0.897,2.0,3.0,13.0,26.982,14.0,13.0,13.0,3.0,15.0,0.0,1.0,1.8,3.04,14.5341,2.7,933.4,2792.0,8.0,1.04,3.0,5.0,6.0,12.975,7.0,6.0,6.0,1.0,2.0,0.0,1.0,1.05,1.43,8.548300000000001,2.69875,870.11,2714.64,0.0,0.14300000000000002,1.0,2.0
zincblende:Al-P,Al1 P1,2,40.983457924417976,2.3481923106714797,20.491728962208988,-8.604336105,-8.604336105,-0.737248783988095,0.0,True,-0.737248783988095,1.6294000000000004,5.9794,4.35,4.36978098,0.518,0.259,10.412483389999991,2.2698645100000037,8.142618879999988,2.8535274451106982,zincblende,8,2,AlP,40.94482300592371,231.821204,80.52964132425929,2.3496450246245146,14.0,28.978,15.0,14.0,14.0,3.0,14.0,0.0,0.5,1.5,1.9,8.23625,2.2600000000000002,625.325,1672.5,7.5,0.833,3.0,4.0,1.4142135623730951,2.822770270496698,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,0.0,0.7071067811865476,0.42426406871192857,0.41012193308819744,3.182616911442532,0.622253967444162,435.68384322809123,1583.2120830766798,0.7071067811865476,0.0905096679918781,0.0,1.4142135623730951,13.0,26.982,14.0,13.0,13.0,3.0,13.0,0.0,0.0,1.2,1.61,5.9858,1.82,317.25,553.0,7.0,0.769,3.0,3.0,15.0,30.974,16.0,15.0,15.0,3.0,15.0,0.0,1.0,1.8,2.19,10.4867,2.7,933.4,2792.0,8.0,0.897,3.0,5.0,2.0,3.992000000000001,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.6000000000000001,0.5799999999999998,4.500900000000001,0.8800000000000001,616.15,2239.0,1.0,0.128,0.0,2.0
zincblende:Al-Sb,Al1 Sb1,2,59.15180866014202,4.175546636123753,29.57590433007101,-16.472182515,-16.472182515,-0.25297548500000033,0.0,True,-0.25297548500000033,1.2255000000000003,5.5993,4.3738,4.4349805,0.416,0.257,13.325643436666676,1.3157438466666653,12.009899590000012,3.4655302033022326,zincblende,8,2,AlSb,58.69264482062059,594.9661560000001,108.21515077187792,4.206846624387463,32.0,74.37100000000001,42.5,32.0,32.0,4.0,14.0,0.0,0.5,1.65,1.83,7.2971,4.695,918.7249999999999,2326.0,18.5,0.552,4.0,4.0,26.870057685088806,67.0181665072986,40.30508652763321,26.870057685088806,26.870057685088806,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,0.21213203435596428,0.31112698372208075,1.854458244339839,2.8213560569343246,20.753584027825184,659.0235200658623,14.849242404917497,0.48790367901871784,1.4142135623730951,1.4142135623730951,13.0,26.982,14.0,13.0,13.0,3.0,13.0,0.0,0.0,1.5,1.61,5.9858,2.7,904.05,1860.0,8.0,0.207,3.0,3.0,51.0,121.76,71.0,51.0,51.0,5.0,15.0,0.0,1.0,1.8,2.05,8.6084,6.69,933.4,2792.0,29.0,0.897,5.0,5.0,38.0,94.778,57.0,38.0,38.0,2.0,2.0,0.0,1.0,0.30000000000000004,0.4399999999999997,2.6225999999999994,3.99,29.350000000000023,932.0,21.0,0.6900000000000001,2.0,2.0
zincblende:As-B,B1 As1,2,27.982045483901548,5.087631340714321,13.991022741950774,-5.68821523,-11.068579707291665,-0.04163711479166565,0.08038976749999982,False,,1.2036999999999995,7.0741,5.8704,5.92325565,0.153,0.14,9.93924422000001,0.08446089000000011,9.854783330000009,3.139232920635232,zincblende,8,2,AsB,27.07129346361162,342.9304,1769.0012100965014,5.2570859309436715,19.0,42.8665,24.0,19.0,19.0,3.0,14.0,0.0,0.0,1.25,2.1100000000000003,9.0433,4.0600000000000005,1831.65,2543.5,10.0,0.6775,3.0,4.0,19.79898987322333,45.333322848650745,25.45584412271571,19.79898987322333,19.79898987322333,1.4142135623730951,1.4142135623730951,0.0,0.0,0.07071067811865482,0.09899494936611673,1.0540133680366681,2.4324473272817237,1048.63935649965,2342.644766071032,5.656854249492381,0.4928534264870236,1.4142135623730951,1.4142135623730951,5.0,10.811,6.0,5.0,5.0,2.0,13.0,0.0,0.0,1.2,2.04,8.298,2.34,1090.15,887.0,6.0,0.329,2.0,3.0,33.0,74.922,42.0,33.0,33.0,4.0,15.0,0.0,0.0,1.3,2.18,9.7886,5.78,2573.15,4200.0,14.0,1.026,4.0,5.0,28.0,64.11099999999999,36.0,28.0,28.0,2.0,2.0,0.0,0.0,0.10000000000000009,0.14000000000000012,1.4906000000000006,3.4400000000000004,1483.0,3313.0,8.0,0.6970000000000001,2.0,2.0
zincblende:Be-O,Be1 O1,2,13.691067645153574,3.033562473352565,6.845533822576787,-8.15177345,-7.439569069999999,-3.0937307762499993,0.006973667500000502,False,,6.847700000000001,9.1393,2.2916,2.40466533,0.741,0.203,7.202904819961844,4.093707903295173,3.109196916666671,1.7632915007640315,zincblende,8,2,BeO,13.754341858016398,100.046328,368.0364229700956,3.0186268851389277,6.0,12.505500000000001,6.5,6.0,6.0,2.0,9.0,0.0,0.5,1.025,2.505,11.4704,0.9257150000000001,805.325,1416.1,7.0,1.3715,2.0,4.0,2.8284271247461903,4.940555080150407,2.1213203435596424,2.8284271247461903,2.8284271247461903,0.0,9.899494936611665,0.0,0.7071067811865476,0.5303300858899105,1.3222896808188438,3.0373064679086967,1.3071363824980162,1067.4837522182715,1875.1057623504867,1.4142135623730951,0.6413458505361985,0.0,2.8284271247461903,4.0,9.012,5.0,4.0,4.0,2.0,2.0,0.0,0.0,0.65,1.57,9.3227,0.00143,50.5,90.2,6.0,0.918,2.0,2.0,8.0,15.999,8.0,8.0,8.0,2.0,16.0,0.0,1.0,1.4,3.44,13.6181,1.85,1560.15,2742.0,8.0,1.825,2.0,6.0,4.0,6.987,3.0,4.0,4.0,0.0,14.0,0.0,1.0,0.7499999999999999,1.8699999999999999,4.295400000000001,1.84857,1509.65,2651.8,2.0,0.9069999999999999,0.0,4.0
zincblende:Be-S,Be1 S1,2,28.880721048437852,2.361792329991975,14.440360524218926,-7.39927176,-5.24613759,-1.3072513737499998,0.0,True,-1.3072513737499998,3.1453,6.596,3.4507,3.64446235,0.364,0.208,7.257313020014327,1.9999548000157406,5.257358219998586,2.2928929804939844,zincblende,8,2,BeS,28.35537822067111,164.30872799999997,196.41161229251907,2.4047685623988873,10.0,20.5385,10.5,10.0,10.0,2.5,9.0,0.0,0.5,1.25,2.075,9.841349999999998,1.96,974.33,1729.9,8.0,1.2675,2.5,4.0,8.48528137423857,16.300932626693477,7.7781745930520225,8.48528137423857,8.48528137423857,0.7071067811865476,9.899494936611665,0.0,0.7071067811865476,0.21213203435596414,0.714177848998413,0.7334818641248058,0.15556349186104027,828.4745891094066,1431.3255464778094,2.8284271247461903,0.7884240610230004,0.7071067811865476,2.8284271247461903,4.0,9.012,5.0,4.0,4.0,2.0,2.0,0.0,0.0,1.1,1.57,9.3227,1.85,388.51,717.8,6.0,0.71,2.0,2.0,16.0,32.065,16.0,16.0,16.0,3.0,16.0,0.0,1.0,1.4,2.58,10.36,2.07,1560.15,2742.0,10.0,1.825,3.0,6.0,12.0,23.052999999999997,11.0,12.0,12.0,1.0,14.0,0.0,1.0,0.2999999999999998,1.01,1.0373,0.21999999999999975,1171.64,2024.2,4.0,1.115,1.0,4.0
zincblende:Be-Se,Be1 Se1,2,34.50577300165209,4.233530574088316,17.252886500826044,-10.26921768,-4.6470500349999995,-1.0293878636718743,0.0,True,-1.0293878636718743,2.6636999999999995,5.3748,2.7111,2.92071872,0.341,0.211,7.722382403305772,1.7239071133053703,5.998475290000402,2.4491784928829508,zincblende,8,2,BeSe,33.859971859449,351.888728,453.05605910409946,4.312874881472994,19.0,43.986,25.0,19.0,19.0,3.0,9.0,0.0,0.5,1.2999999999999998,2.06,9.53755,3.33,1027.15,1850.0,13.0,1.073,3.0,4.0,21.213203435596427,49.46070513043662,28.284271247461902,21.213203435596427,21.213203435596427,1.4142135623730951,9.899494936611665,0.0,0.7071067811865476,0.14142135623730948,0.6929646455628163,0.30384378387585975,2.0930360723121804,753.7758287448597,1261.4784976368007,9.899494936611665,1.0634885989045675,1.4142135623730951,2.8284271247461903,4.0,9.012,5.0,4.0,4.0,2.0,2.0,0.0,0.0,1.2,1.57,9.3227,1.85,494.15,958.0,6.0,0.321,2.0,2.0,34.0,78.96,45.0,34.0,34.0,4.0,16.0,0.0,1.0,1.4,2.55,9.7524,4.81,1560.15,2742.0,20.0,1.825,4.0,6.0,30.0,69.948,40.0,30.0,30.0,2.0,14.0,0.0,1.0,0.19999999999999996,0.9799999999999998,0.4297000000000004,2.9599999999999995,1066.0,1784.0,14.0,1.504,2.0,4.0
zincblende:Be-Te,Be1 Te1,2,45.40050984281411,4.996636953414623,22.700254921407055,-15.345254675,-4.0117213199999995,-0.5703619408333322,0.0,True,-0.5703619408333322,2.0172999999999996,6.5499,4.5326,4.56983087,0.316,0.21,8.498386386642004,1.0869289699773912,7.411457416664612,2.7223992022964985,zincblende,8,2,BeTe,44.20013526338997,546.448728,265.1332487131116,5.130668057204656,28.0,68.306,40.5,28.0,28.0,3.5,9.0,0.0,0.5,1.4,1.835,9.16615,4.04,1141.475,2001.5,17.5,1.0135,3.5,4.0,33.94112549695428,83.8543789673503,50.204581464244875,33.94112549695428,33.94112549695428,2.1213203435596424,9.899494936611665,0.0,0.7071067811865476,0.0,0.3747665940288702,0.22139513318950704,3.0971277015970786,592.0958632265557,1047.2251429372768,16.263455967290593,1.1476343058657665,2.1213203435596424,2.8284271247461903,4.0,9.012,5.0,4.0,4.0,2.0,2.0,0.0,0.0,1.4,1.57,9.0096,1.85,722.8,1261.0,6.0,0.202,2.0,2.0,52.0,127.6,76.0,52.0,52.0,5.0,16.0,0.0,1.0,1.4,2.1,9.3227,6.23,1560.15,2742.0,29.0,1.825,5.0,6.0,48.0,118.588,71.0,48.0,48.0,3.0,14.0,0.0,1.0,0.0,0.53,0.3130999999999986,4.380000000000001,837.3500000000001,1481.0,23.0,1.623,3.0,4.0
zincblende:B-N,B1 N1,2,11.91856931582488,3.4576935621325986,5.95928465791244,-8.71146941,-9.57317746,-1.335625025625001,0.07735396750000056,False,,4.4506,11.8364,7.3858,7.49445659,0.159,0.121,6.978857929999992,2.362244479999998,4.616613449999993,2.14863059877681,zincblende,8,2,BN,11.73787832907518,99.2708,1297.6535193731645,3.5097809710595222,6.0,12.408999999999999,6.5,6.0,6.0,2.0,14.0,0.0,0.0,0.975,2.54,11.41605,1.170625,1318.22,2138.68,7.0,1.033,2.0,4.0,1.4142135623730951,2.2599132726722058,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,0.0,0.0,0.31819805153394637,0.7071067811865476,4.40958859815743,1.653745984500038,1774.7390258288683,2915.146700390908,1.4142135623730951,0.009899494936611674,0.0,1.4142135623730951,5.0,10.811,6.0,5.0,5.0,2.0,13.0,0.0,0.0,0.75,2.04,8.298,0.00125,63.29,77.36,6.0,1.026,2.0,3.0,7.0,14.007,7.0,7.0,7.0,2.0,15.0,0.0,0.0,1.2,3.04,14.5341,2.34,2573.15,4200.0,8.0,1.04,2.0,5.0,2.0,3.1959999999999997,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.44999999999999996,1.0,6.2361,2.3387499999999997,2509.86,4122.64,2.0,0.014000000000000012,0.0,2.0
zincblende:B-P,B1 P1,2,23.272944325085422,2.9813687825821957,11.636472162542711,-8.65751955,-8.65751955,-0.4833042952380957,0.0,True,-0.29300716624007883,1.2434999999999992,8.655,7.4115,7.5307309,0.126,0.125,9.272071146925382,0.09672463692414623,9.175346510001235,3.0290834438821976,zincblende,8,2,BP,23.102478137765715,167.139048,484.6934033296575,3.002392405973648,10.0,20.8925,11.0,10.0,10.0,2.5,14.0,0.0,0.0,1.2,2.115,9.39235,2.08,1445.2,2376.5,6.5,0.8975,2.5,4.0,7.0710678118654755,14.257394029064358,7.0710678118654755,7.0710678118654755,7.0710678118654755,0.7071067811865476,1.4142135623730951,0.0,0.0,0.0,0.10606601717798206,1.547644611982997,0.3676955262170045,1595.1621876787326,2578.8184309873386,0.7071067811865476,0.1817264427649427,0.7071067811865476,1.4142135623730951,5.0,10.811,6.0,5.0,5.0,2.0,13.0,0.0,0.0,1.2,2.04,8.298,1.82,317.25,553.0,6.0,0.769,2.0,3.0,15.0,30.974,16.0,15.0,15.0,3.0,15.0,0.0,0.0,1.2,2.19,10.4867,2.34,2573.15,4200.0,7.0,1.026,3.0,5.0,10.0,20.163,10.0,10.0,10.0,1.0,2.0,0.0,0.0,0.0,0.1499999999999999,2.1887000000000008,0.5199999999999998,2255.9,3647.0,1.0,0.257,1.0,2.0
zincblende:Cd-S,Cd1 S1,2,50.977693339587724,4.70613765491418,25.488846669793862,-14.843407625,-14.843407625,-0.7734142389062484,0.0027132225000006116,False,,1.0492,1.9171,0.8679,0.9195785,1.153,0.355,10.49114786661848,4.268375369951688,6.222772496666792,2.494548555684333,zincblende,8,2,CdS,49.71847017232675,577.904,25.818777597301363,4.823763868211079,32.0,72.238,40.0,32.0,32.0,4.0,14.0,0.0,0.5,1.4,2.135,9.6769,5.38,491.42,878.9,16.0,0.471,4.0,3.0,22.627416997969522,56.81320144121435,33.94112549695428,22.627416997969522,22.627416997969522,1.4142135623730951,2.8284271247461903,0.0,0.7071067811865476,0.42426406871192845,0.6293250352560273,0.9660492844570607,4.681046891454945,145.53671770381524,227.82980489830564,8.48528137423857,0.3379970414071697,1.4142135623730951,4.242640687119285,16.0,32.065,16.0,16.0,16.0,3.0,12.0,0.0,0.0,1.1,1.69,8.9938,2.07,388.51,717.8,10.0,0.232,3.0,0.0,48.0,112.411,64.0,48.0,48.0,5.0,16.0,0.0,1.0,1.7,2.58,10.36,8.69,594.33,1040.0,22.0,0.71,5.0,6.0,32.0,80.346,48.0,32.0,32.0,2.0,4.0,0.0,1.0,0.5999999999999999,0.8900000000000001,1.3661999999999992,6.619999999999999,205.82000000000005,322.20000000000005,12.0,0.478,2.0,6.0
zincblende:Cd-Se,Cd1 Se1,2,57.88422347057727,5.489907312582963,28.942111735288634,-17.958086095,-3.0650133450000006,-0.8370525111718745,0.0005536825000014289,False,,0.5096,0.9678,0.4582,0.4845965,0.993,0.351,12.934648536539376,3.9785580965380754,8.956090440001299,2.992672792004047,zincblende,8,2,CdSe,56.6056875488229,765.4839999999999,17.555091536304044,5.6120837632437865,41.0,95.68549999999999,54.5,41.0,41.0,4.5,14.0,0.0,0.5,1.45,2.12,9.3731,6.75,544.24,999.0,21.0,0.2765,4.5,3.0,9.899494936611665,23.653428937471208,13.435028842544403,9.899494936611665,9.899494936611665,0.7071067811865476,2.8284271247461903,0.0,0.7071067811865476,0.3535533905932738,0.6081118318204308,0.5364112042081146,2.7435743110038042,70.83795733926837,57.982756057296896,1.4142135623730951,0.06293250352560273,0.7071067811865476,4.242640687119285,34.0,78.96,45.0,34.0,34.0,4.0,12.0,0.0,0.0,1.2,1.69,8.9938,4.81,494.15,958.0,20.0,0.232,4.0,0.0,48.0,112.411,64.0,48.0,48.0,5.0,16.0,0.0,1.0,1.7,2.55,9.7524,8.69,594.33,1040.0,22.0,0.321,5.0,6.0,14.0,33.45100000000001,19.0,14.0,14.0,1.0,4.0,0.0,1.0,0.5,0.8599999999999999,0.7585999999999995,3.88,100.18000000000006,82.0,2.0,0.089,1.0,6.0
zincblende:Cd-Te,Cd1 Te1,2,70.71162283069633,5.636239502916919,35.355811415348164,-23.321846005,-23.321846005,-0.5607400050000031,0.0,True,-0.5607400050000031,0.5846000000000002,2.3368,1.7522,1.77816521,0.765,0.335,12.820171336666663,3.5108798066666655,9.309291529999998,3.051113162437604,zincblende,8,2,CdTe,68.59105958628443,960.044,8.97031402923846,5.808603371971648,50.0,120.0055,70.0,50.0,50.0,5.0,14.0,0.0,0.5,1.5499999999999998,1.895,9.0017,7.46,658.565,1150.5,25.5,0.21700000000000003,5.0,3.0,2.8284271247461903,10.740244899442466,8.48528137423857,2.8284271247461903,2.8284271247461903,0.0,2.8284271247461903,0.0,0.7071067811865476,0.21213203435596428,0.28991378028648457,0.01117228714274779,1.7394826817189062,90.8420081790357,156.27059864222701,4.949747468305833,0.021213203435596427,0.0,4.242640687119285,48.0,112.411,64.0,48.0,48.0,5.0,12.0,0.0,0.0,1.4,1.69,8.9938,6.23,594.33,1040.0,22.0,0.202,5.0,0.0,52.0,127.6,76.0,52.0,52.0,5.0,16.0,0.0,1.0,1.7,2.1,9.0096,8.69,722.8,1261.0,29.0,0.232,5.0,6.0,4.0,15.188999999999993,12.0,4.0,4.0,0.0,4.0,0.0,1.0,0.30000000000000004,0.41000000000000014,0.01580000000000048,2.459999999999999,128.4699999999999,221.0,7.0,0.03,0.0,6.0
zincblende:Br-Cu,Cu1 Br1,2,45.25114146849795,5.264051278564948,22.625570734248974,-12.382427605,-3.385688824999999,-0.559571324999999,0.0,True,-0.013430782499999516,0.48709999999999987,3.4457,2.9586,3.37355005,1.133,0.377,9.086986823333326,2.8278129633333293,6.259173859999996,2.5018340992160124,zincblende,8,2,BrCu,43.07255498311662,573.8,8.669870475809189,5.528508817118927,32.0,71.725,40.0,32.0,32.0,4.0,14.0,0.0,0.5,1.35,2.4299999999999997,9.7701,6.040000000000001,811.9,1583.5,15.0,0.4295,4.0,3.5,4.242640687119285,11.566852726649541,7.0710678118654755,4.242640687119285,4.242640687119285,0.0,4.242640687119285,0.0,0.7071067811865476,0.3535533905932738,0.7495331880577404,2.8902282574218945,4.1295036021294385,771.948473021354,1769.8882733099285,5.656854249492381,0.0629325035256027,0.0,4.949747468305833,29.0,63.546,35.0,29.0,29.0,4.0,11.0,0.0,0.0,1.1,1.9,7.7264,3.12,266.05,332.0,11.0,0.385,4.0,0.0,35.0,79.904,45.0,35.0,35.0,4.0,17.0,0.0,1.0,1.6,2.96,11.8138,8.96,1357.75,2835.0,19.0,0.474,4.0,7.0,6.0,16.357999999999997,10.0,6.0,6.0,0.0,6.0,0.0,1.0,0.5,1.06,4.087400000000001,5.840000000000001,1091.7,2503.0,8.0,0.08899999999999997,0.0,7.0
zincblende:Cl-Cu,Cu1 Cl1,2,38.40896604376199,4.280034689479288,19.204483021880996,-8.98381065,-8.98381065,-0.484193201250001,0.018326194999998435,False,,0.5646,4.2785,3.7139,3.79302604,0.886,0.415,7.481689559406113,1.7805216594062347,5.701167899999878,2.3877118544748814,zincblende,8,2,ClCu,36.58916287179159,395.996,1.8972895569482464,4.491448480957093,23.0,49.4995,26.5,23.0,23.0,3.5,14.0,0.0,0.5,1.2850000000000001,2.5300000000000002,10.347,4.481605,765.03,1537.055,11.0,0.432,3.5,3.5,8.48528137423857,19.864750803873676,12.020815280171307,8.48528137423857,8.48528137423857,0.7071067811865476,4.242640687119285,0.0,0.7071067811865476,0.445477272147525,0.89095454429505,3.706088061554932,6.333406946663858,838.2326626897809,1835.571422214347,0.0,0.06646803743153545,0.7071067811865476,4.949747468305833,17.0,35.453,18.0,17.0,17.0,3.0,11.0,0.0,0.0,0.97,1.9,7.7264,0.00321,172.31,239.11,11.0,0.385,3.0,0.0,29.0,63.546,35.0,29.0,29.0,4.0,17.0,0.0,1.0,1.6,3.16,12.9676,8.96,1357.75,2835.0,11.0,0.479,4.0,7.0,12.0,28.092999999999996,17.0,12.0,12.0,1.0,6.0,0.0,1.0,0.6300000000000001,1.2600000000000002,5.241199999999999,8.956790000000002,1185.44,2595.89,0.0,0.09399999999999997,1.0,7.0
zincblende:As-Ga,Ga1 As1,2,47.531859385343836,5.05320036242451,23.765929692671918,-13.521430525,-13.521430525,-0.44627705625000047,0.0,True,-0.44627705625000047,0.18610000000000015,2.8565,2.6704,2.72603823,0.415,0.226,17.01270183999998,2.176632240000002,14.836069599999979,3.851761882567506,zincblende,8,2,AsGa,45.2912843331204,578.5784,36.260249234690725,5.301462290933831,32.0,72.32249999999999,40.5,32.0,32.0,4.0,14.0,0.0,0.5,1.55,1.995,7.89395,5.845000000000001,696.5300000000001,1682.0,14.0,0.35,4.0,4.0,1.4142135623730951,3.6762481553888593,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,0.0,0.7071067811865476,0.3535533905932738,0.26162950903902266,2.679439725950185,0.0919238815542511,556.6627424212977,1124.2997820866105,0.0,0.029698484809834984,0.0,1.4142135623730951,31.0,69.723,39.0,31.0,31.0,4.0,13.0,0.0,0.0,1.3,1.81,5.9993,5.78,302.91,887.0,14.0,0.329,4.0,3.0,33.0,74.922,42.0,33.0,33.0,4.0,15.0,0.0,1.0,1.8,2.18,9.7886,5.91,1090.15,2477.0,14.0,0.371,4.0,5.0,2.0,5.198999999999998,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,0.3700000000000001,3.789300000000001,0.1299999999999999,787.24,1590.0,0.0,0.04199999999999998,0.0,2.0
zincblende:Ga-N,Ga1 N1,2,22.887746471078287,6.074710678064747,11.443873235539144,-10.94908148,-10.94908148,-0.6633181693749997,0.0067312375000003755,False,,1.5701000000000005,4.9549,3.3848,3.46241013,0.947,0.25,10.96457524265877,4.875300515988303,6.0892747266704665,2.4676455836830513,zincblende,8,2,GaN,22.71501403138045,334.9188,268.3436985461308,6.118917725870018,19.0,41.865,23.0,19.0,19.0,3.0,14.0,0.0,0.5,1.275,2.425,10.2667,2.955625,183.10000000000002,1277.18,11.0,0.7055,3.0,4.0,16.97056274847714,39.39716142058968,22.627416997969522,16.97056274847714,16.97056274847714,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,0.7424621202458749,0.8697413408594534,6.035014956070946,4.178117193336013,169.43692690792054,1696.801716406487,4.242640687119285,0.4730544366138003,1.4142135623730951,1.4142135623730951,7.0,14.007,7.0,7.0,7.0,2.0,13.0,0.0,0.0,0.75,1.81,5.9993,0.00125,63.29,77.36,8.0,0.371,2.0,3.0,31.0,69.723,39.0,31.0,31.0,4.0,15.0,0.0,1.0,1.8,3.04,14.5341,5.91,302.91,2477.0,14.0,1.04,4.0,5.0,24.0,55.716,32.0,24.0,24.0,2.0,2.0,0.0,1.0,1.05,1.23,8.5348,5.90875,239.62000000000003,2399.64,6.0,0.669,2.0,2.0
zincblende:Ga-P,Ga1 P1,2,40.5058667192971,4.128066394428307,20.25293335964855,-10.731342265,-10.731342265,-0.5089161339880963,0.0,True,-0.5089161339880963,1.6038999999999999,5.0709,3.467,3.4774535,0.413,0.225,12.826324879999992,2.266342740000003,10.55998213999999,3.2496126138356844,zincblende,8,2,GaP,40.1728104444828,402.787048,118.153031393418,4.1609392788439274,23.0,50.3485,27.5,23.0,23.0,3.5,14.0,0.0,0.5,1.5,2.0,8.243,3.865,310.08000000000004,1515.0,10.5,0.5700000000000001,3.5,4.0,11.313708498984761,27.39968066419753,16.263455967290593,11.313708498984761,11.313708498984761,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,0.42426406871192857,0.268700576850888,3.1730709698965143,2.892066735052979,10.139911242215074,1360.4734470029175,4.949747468305833,0.2814284989122459,0.7071067811865476,1.4142135623730951,15.0,30.974,16.0,15.0,15.0,3.0,13.0,0.0,0.0,1.2,1.81,5.9993,1.82,302.91,553.0,7.0,0.371,3.0,3.0,31.0,69.723,39.0,31.0,31.0,4.0,15.0,0.0,1.0,1.8,2.19,10.4867,5.91,317.25,2477.0,14.0,0.769,4.0,5.0,16.0,38.748999999999995,23.0,16.0,16.0,1.0,2.0,0.0,1.0,0.6000000000000001,0.3799999999999999,4.487400000000001,4.09,14.339999999999975,1924.0,7.0,0.398,1.0,2.0
